epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
370,13138,0.82561,0.42145,0.76903,0.92509,0.8683,0.93216,0.62592,1.04233,0.5963,0.82238,0.00053876,0.00053876,0.00053876
371,13171.7,0.81704,0.39675,0.78599,0.93857,0.83562,0.91173,0.59169,1.09593,0.60057,0.82437,0.0005348,0.0005348,0.0005348
372,13205.4,0.82334,0.40246,0.77762,0.8923,0.84148,0.90496,0.59414,1.0913,0.62456,0.82641,0.00053084,0.00053084,0.00053084
373,13238.8,0.82471,0.39623,0.78796,0.91574,0.84903,0.91942,0.60539,1.09064,0.6558,0.82628,0.00052688,0.00052688,0.00052688
374,13272.2,0.81128,0.39035,0.79076,0.93079,0.85156,0.92234,0.61989,1.07149,0.66699,0.82592,0.00052292,0.00052292,0.00052292
375,13305.7,0.85731,0.41977,0.78608,0.94351,0.84375,0.92973,0.63125,1.0398,0.62376,0.82422,0.00051896,0.00051896,0.00051896
376,13340.3,0.8237,0.39736,0.79373,0.95667,0.86243,0.94058,0.64641,1.02909,0.61281,0.82383,0.000515,0.000515,0.000515
377,13375.2,0.78694,0.37948,0.78782,0.95044,0.85156,0.93847,0.6464,1.0132,0.58157,0.82355,0.00051104,0.00051104,0.00051104
378,13409.3,0.80228,0.39861,0.78904,0.93039,0.85938,0.93717,0.63924,1.00875,0.59275,0.8264,0.00050708,0.00050708,0.00050708
379,13443.1,0.82418,0.39673,0.78765,0.92356,0.84949,0.92982,0.63715,1.02856,0.64643,0.8281,0.00050312,0.00050312,0.00050312
380,13476.8,0.82343,0.40466,0.78002,0.902,0.86292,0.92244,0.63493,1.00637,0.6279,0.82478,0.00049916,0.00049916,0.00049916
381,13511,0.81044,0.406,0.78332,0.87496,0.87465,0.91612,0.62249,1.04597,0.62849,0.82451,0.0004952,0.0004952,0.0004952
382,13545.5,0.8546,0.41729,0.78479,0.95856,0.8125,0.92322,0.63629,1.03223,0.63478,0.82445,0.00049124,0.00049124,0.00049124
383,13579.1,0.82681,0.40411,0.78919,0.94572,0.82031,0.92349,0.64045,1.04591,0.63999,0.82713,0.00048728,0.00048728,0.00048728
384,13613.6,0.79584,0.39545,0.79512,0.91206,0.81027,0.9111,0.6206,1.04256,0.6332,0.8271,0.00048332,0.00048332,0.00048332
385,13647,0.77118,0.37673,0.79095,0.87368,0.8125,0.89648,0.5959,1.09721,0.67944,0.82755,0.00047936,0.00047936,0.00047936
386,13681.1,0.80624,0.40066,0.78611,0.86209,0.83026,0.90403,0.61436,1.03138,0.6757,0.82408,0.0004754,0.0004754,0.0004754
387,13715,0.84263,0.40611,0.78355,0.83895,0.85467,0.90204,0.59675,1.06679,0.64222,0.82703,0.00047144,0.00047144,0.00047144
388,13748.6,0.79248,0.39585,0.7907,0.86174,0.83594,0.89421,0.57988,1.15948,0.65142,0.8299,0.00046748,0.00046748,0.00046748
389,13782.5,0.79166,0.38959,0.78256,0.89583,0.80621,0.88201,0.55642,1.20855,0.67826,0.83209,0.00046352,0.00046352,0.00046352
390,13816.6,0.82508,0.39602,0.78732,0.87845,0.79046,0.87733,0.53978,1.22136,0.69511,0.83315,0.00045956,0.00045956,0.00045956
391,13850.2,0.81389,0.40841,0.79124,0.90534,0.76562,0.88427,0.56297,1.16301,0.6523,0.83033,0.0004556,0.0004556,0.0004556
392,13884,0.85349,0.40993,0.78693,0.86765,0.81946,0.90696,0.60955,1.07251,0.62964,0.82903,0.00045164,0.00045164,0.00045164
393,13918,0.84547,0.41391,0.77282,0.9319,0.82812,0.92056,0.63151,1.02867,0.64847,0.8258,0.00044768,0.00044768,0.00044768
394,13951.7,0.80349,0.38714,0.78283,0.90131,0.84375,0.92104,0.62441,1.03943,0.6474,0.82782,0.00044372,0.00044372,0.00044372
395,13985.7,0.82866,0.39016,0.77864,0.9153,0.84375,0.91887,0.62915,1.03313,0.65079,0.82727,0.00043976,0.00043976,0.00043976
396,14020,0.8254,0.40728,0.7884,0.90613,0.82952,0.91426,0.61739,1.07267,0.68961,0.82997,0.0004358,0.0004358,0.0004358
397,14054.9,0.81476,0.41114,0.79571,0.92303,0.82812,0.91499,0.59628,1.12753,0.68606,0.83257,0.00043184,0.00043184,0.00043184
398,14092.5,0.79105,0.39361,0.78415,0.88752,0.80469,0.90618,0.60073,1.11999,0.65855,0.83016,0.00042788,0.00042788,0.00042788
399,14126.4,0.78867,0.38282,0.78991,0.89497,0.8125,0.91595,0.61065,1.11382,0.66559,0.82957,0.00042392,0.00042392,0.00042392
400,14160.8,0.78169,0.38518,0.79743,0.90566,0.85156,0.92229,0.62342,1.06995,0.63229,0.82822,0.00041996,0.00041996,0.00041996
401,14194.3,0.77249,0.37496,0.79187,0.94472,0.82812,0.92091,0.62286,1.06345,0.61601,0.82809,0.000416,0.000416,0.000416
402,14228.1,0.77369,0.38013,0.78416,0.92899,0.80469,0.90705,0.58967,1.13152,0.61818,0.83068,0.00041204,0.00041204,0.00041204
403,14262.5,0.75201,0.38802,0.7812,0.89619,0.80934,0.90768,0.59396,1.12758,0.60886,0.82992,0.00040808,0.00040808,0.00040808
404,14296.5,0.82862,0.40685,0.78226,0.93657,0.80757,0.91362,0.60969,1.10492,0.61743,0.8294,0.00040412,0.00040412,0.00040412
405,14330.4,0.77556,0.37972,0.79798,0.94629,0.80469,0.92282,0.62016,1.08272,0.61726,0.82589,0.00040016,0.00040016,0.00040016
406,14364.5,0.77459,0.38189,0.7755,0.94648,0.82889,0.9258,0.61859,1.09402,0.63195,0.82325,0.0003962,0.0003962,0.0003962
407,14398.4,0.789,0.39124,0.79188,0.94194,0.84375,0.92629,0.61513,1.12223,0.63949,0.82688,0.00039224,0.00039224,0.00039224
408,14432.5,0.80236,0.39799,0.78063,0.91543,0.86719,0.92303,0.62022,1.11635,0.63594,0.82858,0.00038828,0.00038828,0.00038828
409,14466.1,0.77019,0.36321,0.78724,0.93127,0.84689,0.91866,0.6097,1.12754,0.64783,0.82902,0.00038432,0.00038432,0.00038432
410,14499.7,0.79838,0.37817,0.78814,0.9441,0.84375,0.92261,0.62012,1.15171,0.66873,0.83055,0.00038036,0.00038036,0.00038036
411,14533.9,0.82901,0.39273,0.78562,0.9357,0.85156,0.92562,0.63038,1.05487,0.6311,0.82367,0.0003764,0.0003764,0.0003764
412,14567.8,0.79448,0.38963,0.78235,0.9237,0.85121,0.91875,0.61798,1.06668,0.61848,0.82459,0.00037244,0.00037244,0.00037244
413,14600.6,0.80591,0.38473,0.78111,0.92155,0.85938,0.91741,0.61704,1.08411,0.65048,0.82583,0.00036848,0.00036848,0.00036848
414,14634.4,0.75681,0.37706,0.77761,0.86924,0.84375,0.91529,0.60661,1.11864,0.64466,0.82726,0.00036452,0.00036452,0.00036452
415,14668.4,0.79083,0.38571,0.77633,0.85804,0.85001,0.9108,0.6072,1.11233,0.6532,0.82687,0.00036056,0.00036056,0.00036056
416,14702.4,0.77195,0.39305,0.7775,0.88004,0.84375,0.91738,0.61491,1.08268,0.63571,0.82774,0.0003566,0.0003566,0.0003566
417,14736.3,0.76824,0.3763,0.78547,0.91151,0.85156,0.91983,0.6166,1.05422,0.59782,0.82395,0.00035264,0.00035264,0.00035264
418,14770.6,0.77668,0.39261,0.788,0.89157,0.86719,0.92087,0.61713,1.08497,0.621,0.82399,0.00034868,0.00034868,0.00034868
419,14804.3,0.77463,0.38941,0.78665,0.90405,0.80969,0.90954,0.61938,1.09577,0.66312,0.82518,0.00034472,0.00034472,0.00034472
420,14839.3,0.76354,0.3814,0.78161,0.94719,0.84375,0.92542,0.6208,1.11599,0.70029,0.82836,0.00034076,0.00034076,0.00034076
421,14873.2,0.82364,0.39161,0.77374,0.9413,0.83594,0.9287,0.62156,1.11869,0.71079,0.82987,0.0003368,0.0003368,0.0003368
422,14907.6,0.75507,0.37553,0.7791,0.91741,0.86784,0.93012,0.6276,1.0749,0.6677,0.82577,0.00033284,0.00033284,0.00033284
423,14941.4,0.79005,0.37848,0.79875,0.93409,0.85938,0.92915,0.63267,1.06754,0.66958,0.82637,0.00032888,0.00032888,0.00032888
424,14974.8,0.82744,0.38944,0.77555,0.89532,0.8687,0.92442,0.6308,1.06026,0.62927,0.82517,0.00032492,0.00032492,0.00032492
425,15008.3,0.78367,0.37554,0.78196,0.90194,0.86228,0.92084,0.63447,1.04748,0.61813,0.82488,0.00032096,0.00032096,0.00032096
426,15042.1,0.79504,0.37085,0.78129,0.9195,0.85938,0.92622,0.6337,1.06506,0.62915,0.82632,0.000317,0.000317,0.000317
427,15075.7,0.76495,0.36896,0.78663,0.91626,0.85938,0.92863,0.63253,1.07841,0.65266,0.82928,0.00031304,0.00031304,0.00031304
428,15109.1,0.81033,0.38685,0.77924,0.90955,0.86416,0.92416,0.61765,1.09421,0.63924,0.82845,0.00030908,0.00030908,0.00030908
429,15142.9,0.76871,0.37971,0.79535,0.901,0.85324,0.92398,0.63343,1.08714,0.66087,0.82743,0.00030512,0.00030512,0.00030512
430,15175.9,0.76184,0.38232,0.78517,0.89165,0.84375,0.90619,0.60314,1.10491,0.65835,0.82821,0.00030116,0.00030116,0.00030116
431,15209.3,0.788,0.39412,0.77902,0.90815,0.84965,0.91516,0.619,1.07623,0.65083,0.82581,0.0002972,0.0002972,0.0002972
432,15242.7,0.75961,0.36769,0.797,0.94544,0.8122,0.91954,0.62867,1.05947,0.65403,0.82561,0.00029324,0.00029324,0.00029324
433,15277.6,0.80525,0.39215,0.78007,0.92684,0.79175,0.91362,0.61581,1.10644,0.65442,0.8276,0.00028928,0.00028928,0.00028928
434,15311.5,0.77815,0.38508,0.79787,0.89367,0.83594,0.9203,0.62829,1.04954,0.63713,0.82387,0.00028532,0.00028532,0.00028532
435,15346.6,0.75437,0.36901,0.79543,0.90457,0.84375,0.92264,0.63209,1.03512,0.64952,0.8249,0.00028136,0.00028136,0.00028136
436,15381.4,0.77488,0.3774,0.77548,0.90229,0.86573,0.93034,0.63924,1.02163,0.65068,0.82467,0.0002774,0.0002774,0.0002774
437,15416,0.76436,0.36591,0.78749,0.90333,0.86719,0.92825,0.64193,1.01991,0.65609,0.82559,0.00027344,0.00027344,0.00027344
438,15451,0.8007,0.3863,0.78376,0.88416,0.89442,0.92607,0.64741,1.02745,0.64719,0.82483,0.00026948,0.00026948,0.00026948
439,15484.1,0.76274,0.36601,0.79289,0.90687,0.86719,0.92327,0.64024,1.04127,0.65092,0.8252,0.00026552,0.00026552,0.00026552
440,15519.4,0.76698,0.37134,0.79209,0.91088,0.85938,0.92272,0.62988,1.03996,0.65466,0.82332,0.00026156,0.00026156,0.00026156
441,15553.3,0.77827,0.37527,0.78575,0.90311,0.85938,0.92118,0.61028,1.10791,0.64516,0.82605,0.0002576,0.0002576,0.0002576
442,15589.6,0.80594,0.3889,0.78684,0.89944,0.84375,0.9201,0.62401,1.06705,0.62341,0.82452,0.00025364,0.00025364,0.00025364
443,15624.8,0.76974,0.36994,0.7923,0.91408,0.84375,0.92279,0.62768,1.06565,0.63026,0.82496,0.00024968,0.00024968,0.00024968
444,15660.1,0.75272,0.36932,0.78397,0.94598,0.82812,0.92242,0.63179,1.06746,0.6457,0.82713,0.00024572,0.00024572,0.00024572
445,15693.5,0.73615,0.36665,0.7912,0.922,0.84375,0.9234,0.62426,1.08789,0.63888,0.82936,0.00024176,0.00024176,0.00024176
446,15727.4,0.77006,0.37934,0.77096,0.90852,0.85344,0.92116,0.61701,1.0755,0.61882,0.82794,0.0002378,0.0002378,0.0002378
447,15763,0.78283,0.38636,0.78939,0.89846,0.85938,0.92301,0.63008,1.06615,0.59389,0.82899,0.00023384,0.00023384,0.00023384
448,15796.9,0.74888,0.35887,0.78923,0.9067,0.85156,0.91561,0.62094,1.08518,0.6132,0.82991,0.00022988,0.00022988,0.00022988
449,15830.4,0.72629,0.34841,0.7876,0.92563,0.84375,0.91396,0.62572,1.08301,0.5973,0.83159,0.00022592,0.00022592,0.00022592
450,15863.9,0.78395,0.36762,0.78969,0.9321,0.85156,0.92338,0.64532,1.04599,0.59149,0.82957,0.00022196,0.00022196,0.00022196
451,15899,0.72464,0.36822,0.77099,0.9292,0.86719,0.93008,0.64552,1.03733,0.61135,0.82811,0.000218,0.000218,0.000218
452,15933,0.76756,0.37448,0.7852,0.92542,0.87253,0.93401,0.65444,1.00842,0.60713,0.82623,0.00021404,0.00021404,0.00021404
453,15968.1,0.75224,0.35941,0.76879,0.91717,0.875,0.93397,0.6504,1.01768,0.60742,0.82742,0.00021008,0.00021008,0.00021008
454,16001.8,0.78284,0.37301,0.78244,0.90448,0.8877,0.93164,0.63815,1.03468,0.60532,0.82806,0.00020612,0.00020612,0.00020612
455,16037,0.72664,0.35645,0.79662,0.92557,0.87434,0.92455,0.62181,1.09565,0.64359,0.83053,0.00020216,0.00020216,0.00020216
456,16071.7,0.76109,0.35929,0.76823,0.90916,0.86719,0.91082,0.61718,1.10167,0.65322,0.83072,0.0001982,0.0001982,0.0001982
457,16105.5,0.76111,0.37665,0.79897,0.92441,0.86719,0.92195,0.63196,1.04987,0.63782,0.82896,0.00019424,0.00019424,0.00019424
458,16139,0.76532,0.3754,0.77558,0.89622,0.8771,0.92238,0.63343,1.03937,0.62899,0.82919,0.00019028,0.00019028,0.00019028
459,16174.3,0.739,0.36144,0.7782,0.8824,0.86719,0.92206,0.62255,1.06457,0.63848,0.82979,0.00018632,0.00018632,0.00018632
460,16209.9,0.71238,0.35719,0.78318,0.88775,0.86503,0.90766,0.61811,1.09686,0.65152,0.83145,0.00018236,0.00018236,0.00018236
461,16244.8,0.73769,0.36636,0.78107,0.89032,0.85938,0.90369,0.608,1.11621,0.65732,0.83214,0.0001784,0.0001784,0.0001784
462,16278.7,0.73739,0.36673,0.78923,0.89376,0.85443,0.90114,0.60267,1.09695,0.63745,0.83132,0.00017444,0.00017444,0.00017444
463,16313.6,0.75344,0.37273,0.77725,0.88604,0.85041,0.90191,0.59716,1.13582,0.6358,0.83319,0.00017048,0.00017048,0.00017048
464,16348.6,0.74231,0.3626,0.78814,0.89458,0.86188,0.91376,0.61061,1.09576,0.62128,0.83127,0.00016652,0.00016652,0.00016652
465,16385.3,0.75313,0.37293,0.78593,0.89481,0.86397,0.91606,0.61889,1.06424,0.63794,0.83001,0.00016256,0.00016256,0.00016256
466,16419.6,0.71766,0.35048,0.77932,0.91611,0.85314,0.91972,0.63052,1.03938,0.63799,0.82857,0.0001586,0.0001586,0.0001586
467,16454.2,0.74432,0.37218,0.78488,0.92212,0.875,0.92157,0.63885,1.01557,0.63319,0.82636,0.00015464,0.00015464,0.00015464
468,16487.8,0.72562,0.35386,0.77973,0.92055,0.85156,0.92043,0.62821,1.0462,0.63229,0.82683,0.00015068,0.00015068,0.00015068
469,16521.4,0.70835,0.35384,0.77688,0.88814,0.86846,0.91725,0.62632,1.03508,0.62648,0.82607,0.00014672,0.00014672,0.00014672
470,16556.4,0.74865,0.35917,0.79267,0.91332,0.83594,0.91274,0.61522,1.0586,0.63018,0.82782,0.00014276,0.00014276,0.00014276
471,16592.8,0.70933,0.34649,0.7911,0.89214,0.84004,0.91614,0.62366,1.03926,0.61512,0.82795,0.0001388,0.0001388,0.0001388
472,16628.6,0.7042,0.34481,0.793,0.93786,0.82535,0.9201,0.63396,1.03181,0.61447,0.82877,0.00013484,0.00013484,0.00013484
473,16662.4,0.75456,0.37558,0.76696,0.93217,0.8589,0.92462,0.64559,1.01713,0.60378,0.82881,0.00013088,0.00013088,0.00013088
474,16697.3,0.71265,0.3608,0.78043,0.93032,0.85938,0.92622,0.63451,1.03765,0.61338,0.82902,0.00012692,0.00012692,0.00012692
475,16730.9,0.72656,0.35177,0.77903,0.9238,0.85248,0.92389,0.62604,1.06321,0.62516,0.83029,0.00012296,0.00012296,0.00012296
476,16765.2,0.73061,0.34765,0.77968,0.91988,0.85156,0.92689,0.62911,1.06845,0.6189,0.83006,0.000119,0.000119,0.000119
477,16801.5,0.72305,0.36383,0.78165,0.91684,0.86135,0.92423,0.63427,1.04665,0.59666,0.82872,0.00011504,0.00011504,0.00011504
478,16836.9,0.72323,0.34658,0.77865,0.90275,0.87026,0.92489,0.63184,1.04067,0.58644,0.8275,0.00011108,0.00011108,0.00011108
479,16871.9,0.69893,0.3586,0.77883,0.9071,0.875,0.92723,0.639,1.02219,0.58222,0.82586,0.00010712,0.00010712,0.00010712
480,16908.6,0.7016,0.35552,0.77419,0.91056,0.875,0.92915,0.64168,1.02728,0.59228,0.82525,0.00010316,0.00010316,0.00010316
481,16946.1,0.72645,0.34647,0.78783,0.92885,0.85938,0.92753,0.64328,1.02178,0.59244,0.82463,9.92e-05,9.92e-05,9.92e-05
482,16982,0.70871,0.34252,0.77732,0.93159,0.85107,0.92369,0.63445,1.02239,0.59365,0.82417,9.524e-05,9.524e-05,9.524e-05
483,17017.9,0.70242,0.34636,0.78503,0.90227,0.85156,0.92151,0.62428,1.03295,0.58952,0.82501,9.128e-05,9.128e-05,9.128e-05
484,17053,0.71361,0.33543,0.78489,0.8979,0.85156,0.92131,0.62564,1.04292,0.58646,0.82557,8.732e-05,8.732e-05,8.732e-05
485,17087.2,0.71417,0.34465,0.77249,0.9099,0.85156,0.92222,0.62677,1.03598,0.58223,0.82565,8.336e-05,8.336e-05,8.336e-05
486,17123.1,0.71385,0.35244,0.77775,0.90879,0.85628,0.92421,0.63014,1.03737,0.58882,0.82591,7.94e-05,7.94e-05,7.94e-05
487,17158.2,0.69653,0.34997,0.77063,0.90967,0.86539,0.92545,0.6297,1.0557,0.59851,0.82736,7.544e-05,7.544e-05,7.544e-05
488,17193,0.73683,0.35899,0.78372,0.91664,0.85907,0.92549,0.62944,1.05915,0.59763,0.8279,7.148e-05,7.148e-05,7.148e-05
489,17228.8,0.68554,0.33656,0.78088,0.91642,0.85667,0.92402,0.62651,1.05168,0.59339,0.82821,6.752e-05,6.752e-05,6.752e-05
490,17263,0.69563,0.35181,0.78188,0.90986,0.85156,0.9232,0.62679,1.06885,0.59355,0.8294,6.356e-05,6.356e-05,6.356e-05
491,17300.9,0.74903,0.35628,0.77977,0.88807,0.86778,0.9184,0.62054,1.08175,0.59048,0.82972,5.96e-05,5.96e-05,5.96e-05
492,17333.3,0.73106,0.35044,0.77463,0.90063,0.84966,0.91672,0.62343,1.07111,0.58993,0.82878,5.564e-05,5.564e-05,5.564e-05
493,17365.7,0.68578,0.33404,0.77999,0.9,0.84374,0.91786,0.62545,1.0648,0.59246,0.82824,5.168e-05,5.168e-05,5.168e-05
494,17399.5,0.72331,0.34136,0.771,0.91798,0.83594,0.91554,0.61994,1.07355,0.59876,0.82847,4.772e-05,4.772e-05,4.772e-05
495,17432.4,0.70495,0.34602,0.77,0.90678,0.83594,0.91268,0.61314,1.08022,0.60096,0.82858,4.376e-05,4.376e-05,4.376e-05
496,17467.4,0.74236,0.34353,0.78512,0.91489,0.83986,0.91016,0.61043,1.07232,0.59817,0.82788,3.98e-05,3.98e-05,3.98e-05
497,17500.7,0.70448,0.34313,0.77635,0.90691,0.83721,0.90937,0.60863,1.06526,0.59427,0.82722,3.584e-05,3.584e-05,3.584e-05
498,17533.8,0.71434,0.33836,0.77871,0.90649,0.83306,0.90775,0.60183,1.07321,0.59738,0.82767,3.188e-05,3.188e-05,3.188e-05
499,17568.8,0.72068,0.33218,0.77515,0.90942,0.82031,0.90622,0.60019,1.08442,0.60542,0.82857,2.792e-05,2.792e-05,2.792e-05
500,17600.8,0.70897,0.34641,0.77128,0.91537,0.82031,0.90508,0.59994,1.08862,0.60991,0.82902,2.396e-05,2.396e-05,2.396e-05
